date,순위,영화명,개봉일,매출액,매출액점유율,누적매출액,관객수,누적관객수,스크린수,상영횟수,대표국적,국적,배급사
2019.08,1,엑시트,2019-07-31,70494628112,33.7%,73969113302,8272014,8801229,1660,164170,한국,한국,씨제이이앤엠(주)
2019.08,2,봉오동 전투,2019-08-07,39646596178,19.0%,39720968178,4669447,4677484,1476,100115,한국,한국,(주)쇼박스
2019.08,3,분노의 질주: 홉스&쇼,2019-08-14,29473485983,14.1%,29473485983,3333180,3333180,1311,77343,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
2019.08,4,변신,2019-08-21,11713672012,5.6%,11713672012,1370694,1370694,975,36204,한국,한국,(주)에이스메이커무비웍스
2019.08,5,사자,2019-07-31,10315969105,4.9%,12905591645,1201953,1608066,1307,41389,한국,한국,롯데컬처웍스(주)롯데엔터테인먼트
2019.08,6,마이펫의 이중생활 2,2019-07-31,7263117495,3.5%,8459959685,926605,1108071,933,27782,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
2019.08,7,라이온 킹,2019-07-17,4978974850,2.4%,41515932650,601228,4742790,840,18568,미국,미국,월트디즈니컴퍼니코리아 유한책임회사
2019.08,8,알라딘,2019-05-23,5138704120,2.5%,106793534639,598501,12534560,702,16462,미국,미국,월트디즈니컴퍼니코리아 유한책임회사
2019.08,9,광대들: 풍문조작단,2019-08-21,4765718908,2.3%,4765718908,577859,577859,806,24510,한국,한국,워너브러더스 코리아(주)
2019.08,10,유열의 음악앨범,2019-08-28,4234203040,2.0%,4234203040,539252,539252,1078,18863,한국,한국,CGV아트하우스
2019.08,11,레드슈즈,2019-07-25,3133921860,1.5%,5945148760,418311,780758,558,11119,한국,한국,(주)넥스트엔터테인먼트월드(NEW)
2019.08,12,브링 더 소울 : 더 무비,2019-08-07,2902500310,1.4%,2902500310,336074,336074,569,10199,한국,한국,월트디즈니컴퍼니코리아 유한책임회사
2019.08,13,47미터 2,2019-08-28,1892110030,0.9%,1892110030,239724,239724,649,9496,미국,미국,"TCO(주)더콘텐츠온,(주)제이앤씨미디어그룹"
2019.08,14,"안녕, 티라노: 영원히, 함께",2019-08-14,1511907090,0.7%,1549707090,194112,198539,512,7032,한국,한국,(주)넥스트엔터테인먼트월드(NEW)
2019.08,15,앵그리 버드 2: 독수리 왕국의 침공,2019-08-07,1430895093,0.7%,1436501093,188215,188837,512,7243,미국,미국,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점
2019.08,16,커런트 워,2019-08-22,1632683500,0.8%,1632683500,187132,187132,276,9216,미국,미국,(주)이수C&E
